#esp: single-particle energies (eigen energies)
#occ: occupation numbers, io: orbital index
# 1:io, 2:esp[eV], 3:occ
k=     1,  spin=     1
     1  -0.5915667178887015E+001   0.2000000000000000E+001
     2  -0.5844739331445054E+001   0.2000000000000000E+001
     3  -0.5827490034909379E+001   0.2000000000000000E+001
     4  -0.5801521324906344E+001   0.2000000000000000E+001
     5  -0.5696600875517057E+001   0.2000000000000000E+001
     6  -0.5669851291789365E+001   0.2000000000000000E+001
     7  -0.5634557744211490E+001   0.2000000000000000E+001
     8  -0.5592489468175155E+001   0.2000000000000000E+001
     9  -0.5167593736188826E+001   0.2000000000000000E+001
    10  -0.5146683059379187E+001   0.2000000000000000E+001
    11  -0.5120429410151682E+001   0.2000000000000000E+001
    12  -0.5061693767457894E+001   0.2000000000000000E+001
    13  -0.5018502221876623E+001   0.2000000000000000E+001
    14  -0.4983496657536063E+001   0.2000000000000000E+001
    15  -0.4957440427464753E+001   0.2000000000000000E+001
    16  -0.4950099406098990E+001   0.2000000000000000E+001
    17  -0.4914118092407060E+001   0.2000000000000000E+001
    18  -0.4893145966918111E+001   0.2000000000000000E+001
    19  -0.4868120932231794E+001   0.2000000000000000E+001
    20  -0.4829749326977368E+001   0.2000000000000000E+001
    21  -0.4784194874301813E+001   0.2000000000000000E+001
    22  -0.4754366387756849E+001   0.2000000000000000E+001
    23  -0.4734703835073150E+001   0.2000000000000000E+001
    24  -0.4699874166334564E+001   0.2000000000000000E+001
    25  -0.4679226517767607E+001   0.2000000000000000E+001
    26  -0.4664023568621571E+001   0.2000000000000000E+001
    27  -0.4637261685587236E+001   0.2000000000000000E+001
    28  -0.4589323841313949E+001   0.2000000000000000E+001
    29  -0.4573471957701931E+001   0.2000000000000000E+001
    30  -0.4533692004589502E+001   0.2000000000000000E+001
    31  -0.4502913604466013E+001   0.2000000000000000E+001
    32  -0.4462518605870780E+001   0.2000000000000000E+001
    33  -0.4306308550855221E+001   0.2000000000000000E+001
    34  -0.4296027768452756E+001   0.2000000000000000E+001
    35  -0.4284552313902275E+001   0.2000000000000000E+001
    36  -0.4217057284414066E+001   0.2000000000000000E+001
    37  -0.4190945392591396E+001   0.2000000000000000E+001
    38  -0.4172496871084522E+001   0.2000000000000000E+001
    39  -0.4119882652683775E+001   0.2000000000000000E+001
    40  -0.4088658068061094E+001   0.2000000000000000E+001
    41  -0.4053589275419939E+001   0.2000000000000000E+001
    42  -0.4036754002928164E+001   0.2000000000000000E+001
    43  -0.4002299222656778E+001   0.2000000000000000E+001
    44  -0.3985755343307286E+001   0.2000000000000000E+001
    45  -0.3969412312514540E+001   0.2000000000000000E+001
    46  -0.3950549264699725E+001   0.2000000000000000E+001
    47  -0.3935108523865066E+001   0.2000000000000000E+001
    48  -0.3914019928509611E+001   0.2000000000000000E+001
    49  -0.3863955372066560E+001   0.2000000000000000E+001
    50  -0.3844245213250960E+001   0.2000000000000000E+001
    51  -0.3825328372461175E+001   0.2000000000000000E+001
    52  -0.3808755672714754E+001   0.2000000000000000E+001
    53  -0.3759168615580678E+001   0.2000000000000000E+001
    54  -0.3754436714967179E+001   0.2000000000000000E+001
    55  -0.3727052442744934E+001   0.2000000000000000E+001
    56  -0.3678748865881815E+001   0.2000000000000000E+001
    57  -0.3655883017770941E+001   0.2000000000000000E+001
    58  -0.3626287914174011E+001   0.2000000000000000E+001
    59  -0.3594570752452604E+001   0.2000000000000000E+001
    60  -0.3573330094224334E+001   0.2000000000000000E+001
    61  -0.3379279558858687E+001   0.2000000000000000E+001
    62  -0.3354679309328777E+001   0.2000000000000000E+001
    63  -0.3341742538665691E+001   0.2000000000000000E+001
    64  -0.3292802736027893E+001   0.2000000000000000E+001
    65  -0.3280729441651238E+001   0.2000000000000000E+001
    66  -0.3244704084054969E+001   0.2000000000000000E+001
    67  -0.3235161660058202E+001   0.2000000000000000E+001
    68  -0.3208819979233896E+001   0.2000000000000000E+001
    69  -0.3191625173148807E+001   0.2000000000000000E+001
    70  -0.3166988703104817E+001   0.2000000000000000E+001
    71  -0.3135320525070767E+001   0.2000000000000000E+001
    72  -0.3109520423975101E+001   0.2000000000000000E+001
    73  -0.3078035745371428E+001   0.2000000000000000E+001
    74  -0.3067516282439529E+001   0.2000000000000000E+001
    75  -0.3033730197602706E+001   0.2000000000000000E+001
    76  -0.3021392440429602E+001   0.2000000000000000E+001
    77  -0.2990494551346414E+001   0.2000000000000000E+001
    78  -0.2976308389561121E+001   0.2000000000000000E+001
    79  -0.2951193863069864E+001   0.2000000000000000E+001
    80  -0.2920467346236225E+001   0.2000000000000000E+001
    81  -0.2903881588974861E+001   0.2000000000000000E+001
    82  -0.2886003736479607E+001   0.2000000000000000E+001
    83  -0.2867001781619248E+001   0.2000000000000000E+001
    84  -0.2853867623897376E+001   0.2000000000000000E+001
    85  -0.2822254110462349E+001   0.2000000000000000E+001
    86  -0.2806081803464252E+001   0.2000000000000000E+001
    87  -0.2783821570581759E+001   0.2000000000000000E+001
    88  -0.2765838025455804E+001   0.2000000000000000E+001
    89  -0.2746491590785622E+001   0.2000000000000000E+001
    90  -0.2725386194013949E+001   0.2000000000000000E+001
    91  -0.2697982170143738E+001   0.2000000000000000E+001
    92  -0.2688610164920990E+001   0.2000000000000000E+001
    93  -0.2668470790943614E+001   0.2000000000000000E+001
    94  -0.2659947752465514E+001   0.2000000000000000E+001
    95  -0.2637995082559137E+001   0.2000000000000000E+001
    96  -0.2620676809598085E+001   0.2000000000000000E+001
