# k-point distribution
# ik: k-point index
# kx,ky,kz: Reduced coordinate of k-points
# wk: Weight of k-point
# 1:ik[none] 2:kx[none] 3:ky[none] 4:kz[none] 5:wk[none]
     1 -0.450000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     2 -0.350000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     3 -0.250000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     4 -0.150000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     5 -0.500000000000000E-001 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     6  0.500000000000000E-001 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     7  0.150000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     8  0.250000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
     9  0.350000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    10  0.450000000000000E+000 -0.450000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    11 -0.450000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    12 -0.350000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    13 -0.250000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    14 -0.150000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    15 -0.500000000000000E-001 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    16  0.500000000000000E-001 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    17  0.150000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    18  0.250000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    19  0.350000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    20  0.450000000000000E+000 -0.350000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    21 -0.450000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    22 -0.350000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    23 -0.250000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    24 -0.150000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    25 -0.500000000000000E-001 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    26  0.500000000000000E-001 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    27  0.150000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    28  0.250000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    29  0.350000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    30  0.450000000000000E+000 -0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    31 -0.450000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    32 -0.350000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    33 -0.250000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    34 -0.150000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    35 -0.500000000000000E-001 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    36  0.500000000000000E-001 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    37  0.150000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    38  0.250000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    39  0.350000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    40  0.450000000000000E+000 -0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    41 -0.450000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    42 -0.350000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    43 -0.250000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    44 -0.150000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    45 -0.500000000000000E-001 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    46  0.500000000000000E-001 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    47  0.150000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    48  0.250000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    49  0.350000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    50  0.450000000000000E+000 -0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    51 -0.450000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    52 -0.350000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    53 -0.250000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    54 -0.150000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    55 -0.500000000000000E-001  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    56  0.500000000000000E-001  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    57  0.150000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    58  0.250000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    59  0.350000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    60  0.450000000000000E+000  0.500000000000000E-001 -0.475000000000000E+000  0.500000000000000E-003
    61 -0.450000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    62 -0.350000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    63 -0.250000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    64 -0.150000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    65 -0.500000000000000E-001  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    66  0.500000000000000E-001  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    67  0.150000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    68  0.250000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    69  0.350000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    70  0.450000000000000E+000  0.150000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    71 -0.450000000000000E+000  0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    72 -0.350000000000000E+000  0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    73 -0.250000000000000E+000  0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
    74 -0.150000000000000E+000  0.250000000000000E+000 -0.475000000000000E+000  0.500000000000000E-003
