#esp: single-particle energies (eigen energies)
#occ: occupation numbers, io: orbital index
# 1:io, 2:esp[eV], 3:occ
k=     1,  spin=     1
     1  -0.6004826332139689E+001   0.2000000000000000E+001
     2  -0.5960986952747708E+001   0.2000000000000000E+001
     3  -0.5894839830357097E+001   0.2000000000000000E+001
     4  -0.5845721966797951E+001   0.2000000000000000E+001
     5  -0.5812070484522534E+001   0.2000000000000000E+001
     6  -0.5747745986445911E+001   0.2000000000000000E+001
     7  -0.5645452368667748E+001   0.2000000000000000E+001
     8  -0.5617940799124293E+001   0.2000000000000000E+001
     9  -0.5311549340021597E+001   0.2000000000000000E+001
    10  -0.5277085226364825E+001   0.2000000000000000E+001
    11  -0.5189948795949737E+001   0.2000000000000000E+001
    12  -0.5142989337063366E+001   0.2000000000000000E+001
    13  -0.5133600416151350E+001   0.2000000000000000E+001
    14  -0.5078253204160177E+001   0.2000000000000000E+001
    15  -0.5044837498064621E+001   0.2000000000000000E+001
    16  -0.5031733922544129E+001   0.2000000000000000E+001
    17  -0.4995965706138387E+001   0.2000000000000000E+001
    18  -0.4962990570228405E+001   0.2000000000000000E+001
    19  -0.4942079993092179E+001   0.2000000000000000E+001
    20  -0.4903707279495820E+001   0.2000000000000000E+001
    21  -0.4887040935903568E+001   0.2000000000000000E+001
    22  -0.4847290638330697E+001   0.2000000000000000E+001
    23  -0.4805049623254017E+001   0.2000000000000000E+001
    24  -0.4773847634569480E+001   0.2000000000000000E+001
    25  -0.4738634959771169E+001   0.2000000000000000E+001
    26  -0.4729933019734422E+001   0.2000000000000000E+001
    27  -0.4670550214603947E+001   0.2000000000000000E+001
    28  -0.4656815195697212E+001   0.2000000000000000E+001
    29  -0.4624433872496917E+001   0.2000000000000000E+001
    30  -0.4596623823183127E+001   0.2000000000000000E+001
    31  -0.4560078183016077E+001   0.2000000000000000E+001
    32  -0.4487646112594276E+001   0.2000000000000000E+001
    33  -0.4451705680562622E+001   0.2000000000000000E+001
    34  -0.4391376495970806E+001   0.2000000000000000E+001
    35  -0.4369984755421187E+001   0.2000000000000000E+001
    36  -0.4293169357725633E+001   0.2000000000000000E+001
    37  -0.4273248928304156E+001   0.2000000000000000E+001
    38  -0.4254420847541445E+001   0.2000000000000000E+001
    39  -0.4213917958925313E+001   0.2000000000000000E+001
    40  -0.4190611167154888E+001   0.2000000000000000E+001
    41  -0.4153728380514047E+001   0.2000000000000000E+001
    42  -0.4119074515622604E+001   0.2000000000000000E+001
    43  -0.4077909504153519E+001   0.2000000000000000E+001
    44  -0.4064643289977485E+001   0.2000000000000000E+001
    45  -0.4022167811031666E+001   0.2000000000000000E+001
    46  -0.3999344849482458E+001   0.2000000000000000E+001
    47  -0.3986047994297115E+001   0.2000000000000000E+001
    48  -0.3941071831388685E+001   0.2000000000000000E+001
    49  -0.3925011489134004E+001   0.2000000000000000E+001
    50  -0.3902060218861155E+001   0.2000000000000000E+001
    51  -0.3876429118398251E+001   0.2000000000000000E+001
    52  -0.3857241938464807E+001   0.2000000000000000E+001
    53  -0.3823597453894099E+001   0.2000000000000000E+001
    54  -0.3800475786310797E+001   0.2000000000000000E+001
    55  -0.3777822453734524E+001   0.2000000000000000E+001
    56  -0.3739595807463872E+001   0.2000000000000000E+001
    57  -0.3702708874690889E+001   0.2000000000000000E+001
    58  -0.3675592187099071E+001   0.2000000000000000E+001
    59  -0.3620062809762737E+001   0.2000000000000000E+001
    60  -0.3594926477572193E+001   0.2000000000000000E+001
    61  -0.3533441363579392E+001   0.2000000000000000E+001
    62  -0.3460770500478016E+001   0.2000000000000000E+001
    63  -0.3443482028082331E+001   0.2000000000000000E+001
    64  -0.3405457056218876E+001   0.2000000000000000E+001
    65  -0.3395190699002717E+001   0.2000000000000000E+001
    66  -0.3350297951450142E+001   0.2000000000000000E+001
    67  -0.3327604796760028E+001   0.2000000000000000E+001
    68  -0.3296647111512563E+001   0.2000000000000000E+001
    69  -0.3255784595426773E+001   0.2000000000000000E+001
    70  -0.3220148646851873E+001   0.2000000000000000E+001
    71  -0.3202211841994739E+001   0.2000000000000000E+001
    72  -0.3159774550944979E+001   0.2000000000000000E+001
    73  -0.3134207577191303E+001   0.2000000000000000E+001
    74  -0.3109353474937103E+001   0.2000000000000000E+001
    75  -0.3096078514220352E+001   0.2000000000000000E+001
    76  -0.3074148106766210E+001   0.2000000000000000E+001
    77  -0.3060806744735424E+001   0.2000000000000000E+001
    78  -0.3025691133702592E+001   0.2000000000000000E+001
    79  -0.2990509409264161E+001   0.2000000000000000E+001
    80  -0.2963048887346654E+001   0.2000000000000000E+001
    81  -0.2937086460944980E+001   0.2000000000000000E+001
    82  -0.2910280388077588E+001   0.2000000000000000E+001
    83  -0.2899417863417463E+001   0.2000000000000000E+001
    84  -0.2868255368954752E+001   0.2000000000000000E+001
    85  -0.2861018064353398E+001   0.2000000000000000E+001
    86  -0.2843645255720207E+001   0.2000000000000000E+001
    87  -0.2803238419242571E+001   0.2000000000000000E+001
    88  -0.2797651711680892E+001   0.2000000000000000E+001
    89  -0.2775716529733546E+001   0.2000000000000000E+001
    90  -0.2761825583414475E+001   0.2000000000000000E+001
    91  -0.2722771640850700E+001   0.2000000000000000E+001
    92  -0.2703884242617229E+001   0.2000000000000000E+001
    93  -0.2677959565659862E+001   0.2000000000000000E+001
    94  -0.2665287174808271E+001   0.2000000000000000E+001
    95  -0.2642749958935415E+001   0.2000000000000000E+001
    96  -0.2625686707219825E+001   0.2000000000000000E+001
    97  -0.2595269511129562E+001   0.2000000000000000E+001
    98  -0.2579955805189996E+001   0.2000000000000000E+001
    99  -0.2569022095765072E+001   0.2000000000000000E+001
   100  -0.2538120222887373E+001   0.2000000000000000E+001
   101  -0.2516565632063990E+001   0.2000000000000000E+001
   102  -0.2488443674037971E+001   0.2000000000000000E+001
   103  -0.2468635796582799E+001   0.2000000000000000E+001
   104  -0.2430657398748692E+001   0.2000000000000000E+001
   105  -0.2405236076720367E+001   0.2000000000000000E+001
   106  -0.2372570809392106E+001   0.2000000000000000E+001
   107  -0.2346321383882267E+001   0.2000000000000000E+001
   108  -0.2277534159584576E+001   0.2000000000000000E+001
   109  -0.1534948731706523E+001   0.2000000000000000E+001
   110  -0.1466529914880578E+001   0.2000000000000000E+001
   111  -0.1392117173387136E+001   0.2000000000000000E+001
   112  -0.1348539912267652E+001   0.2000000000000000E+001
   113  -0.1326721885957989E+001   0.2000000000000000E+001
   114  -0.1294642155062756E+001   0.2000000000000000E+001
   115  -0.1275358484167204E+001   0.2000000000000000E+001
   116  -0.1230061028765311E+001   0.2000000000000000E+001
   117  -0.1201193424258817E+001   0.2000000000000000E+001
   118  -0.1195249999803207E+001   0.2000000000000000E+001
   119  -0.1163874521172247E+001   0.2000000000000000E+001
   120  -0.1146060588295218E+001   0.2000000000000000E+001
   121  -0.1114165977231516E+001   0.2000000000000000E+001
   122  -0.1091848359994136E+001   0.2000000000000000E+001
   123  -0.1082892606320589E+001   0.2000000000000000E+001
   124  -0.1055745349308563E+001   0.2000000000000000E+001
   125  -0.1029151092024875E+001   0.2000000000000000E+001
   126  -0.1005678276988788E+001   0.2000000000000000E+001
   127  -0.9930074950450519E+000   0.2000000000000000E+001
   128  -0.9694506903464549E+000   0.2000000000000000E+001
   129  -0.9516202876005131E+000   0.2000000000000000E+001
   130  -0.9230576181559423E+000   0.2000000000000000E+001
   131  -0.9099764267890832E+000   0.2000000000000000E+001
   132  -0.8824989338017403E+000   0.2000000000000000E+001
   133  -0.8709529792411355E+000   0.2000000000000000E+001
   134  -0.8583290510310219E+000   0.2000000000000000E+001
   135  -0.8308495371663323E+000   0.2000000000000000E+001
   136  -0.8134862276251200E+000   0.2000000000000000E+001
   137  -0.7940523033315452E+000   0.2000000000000000E+001
   138  -0.7596976130135643E+000   0.2000000000000000E+001
   139  -0.7481575222151542E+000   0.2000000000000000E+001
